   2.2500000000000000        2.2500000000000000        2.2500000000000000        2.2500000000000000     
   2.2645031358221939        2.2645031358221939        2.2645031358221939        2.2645031358221939     
   2.2790997565104667        2.2790997565104667        2.2790997565104667        2.2790997565104667     
   2.2937904646531337        2.2937904646531337        2.2937904646531337        2.2937904646531337     
   2.3085758667226970        2.3085758667226970        2.3085758667226970        2.3085758667226970     
   2.3234565731008829        2.3234565731008829        2.3234565731008829        2.3234565731008829     
   2.3384331981038389        2.3384331981038389        2.3384331981038389        2.3384331981038389     
   2.3535063600074957        2.3535063600074957        2.3535063600074957        2.3535063600074957     
   2.3686766810730893        2.3686766810730893        2.3686766810730893        2.3686766810730893     
   2.3839447875728523        2.3839447875728523        2.3839447875728523        2.3839447875728523     
   2.3993113098158658        2.3993113098158658        2.3993113098158658        2.3993113098158658     
   2.4147768821740816        2.4147768821740816        2.4147768821740816        2.4147768821740816     
   2.4303421431085104        2.4303421431085104        2.4303421431085104        2.4303421431085104     
   2.4460077351955793        2.4460077351955793        2.4460077351955793        2.4460077351955793     
   2.4617743051536585        2.4617743051536585        2.4617743051536585        2.4617743051536585     
   2.4776425038697609        2.4776425038697609        2.4776425038697609        2.4776425038697609     
   2.4936129864264114        2.4936129864264114        2.4936129864264114        2.4936129864264114     
   2.5096864121286910        2.5096864121286910        2.5096864121286910        2.5096864121286910     
   2.5258634445314541        2.5258634445314541        2.5258634445314541        2.5258634445314541     
   2.5421447514667226        2.5421447514667226        2.5421447514667226        2.5421447514667226     
   2.5585310050712557        2.5585310050712557        2.5585310050712557        2.5585310050712557     
   2.5750228818142968        2.5750228818142968        2.5750228818142968        2.5750228818142968     
   2.5916210625255016        2.5916210625255016        2.5916210625255016        2.5916210625255016     
   2.6083262324230416        2.6083262324230416        2.6083262324230416        2.6083262324230416     
   2.6251390811418962        2.6251390811418962        2.6251390811418962        2.6251390811418962     
   2.6420603027623186        2.6420603027623186        2.6420603027623186        2.6420603027623186     
   2.6590905958384918        2.6590905958384918        2.6590905958384918        2.6590905958384918     
   2.6762306634273645        2.6762306634273645        2.6762306634273645        2.6762306634273645     
   2.6934812131176789        2.6934812131176789        2.6934812131176789        2.6934812131176789     
   2.7108429570591781        2.7108429570591781        2.7108429570591781        2.7108429570591781     
   2.7283166119920081        2.7283166119920081        2.7283166119920081        2.7283166119920081     
   2.7459028992763050        2.7459028992763050        2.7459028992763050        2.7459028992763050     
   2.7636025449219761        2.7636025449219761        2.7636025449219761        2.7636025449219761     
   2.7814162796186714        2.7814162796186714        2.7814162796186714        2.7814162796186714     
   2.7993448387659474        2.7993448387659474        2.7993448387659474        2.7993448387659474     
   2.8173889625036277        2.8173889625036277        2.8173889625036277        2.8173889625036277     
   2.8355493957423561        2.8355493957423561        2.8355493957423561        2.8355493957423561     
   2.8538268881943525        2.8538268881943525        2.8538268881943525        2.8538268881943525     
   2.8722221944043578        2.8722221944043578        2.8722221944043578        2.8722221944043578     
   2.8907360737807877        2.8907360737807877        2.8907360737807877        2.8907360737807877     
   2.9093692906270796        2.9093692906270796        2.9093692906270796        2.9093692906270796     
   2.9281226141732506        2.9281226141732506        2.9281226141732506        2.9281226141732506     
   2.9469968186076474        2.9469968186076474        2.9469968186076474        2.9469968186076474     
   2.9659926831089098        2.9659926831089098        2.9659926831089098        2.9659926831089098     
   2.9851109918781376        2.9851109918781376        2.9851109918781376        2.9851109918781376     
   3.0043525341712627        3.0043525341712627        3.0043525341712627        3.0043525341712627     
   3.0237181043316355        3.0237181043316355        3.0237181043316355        3.0237181043316355     
   3.0432085018228130        3.0432085018228130        3.0432085018228130        3.0432085018228130     
   3.0628245312615641        3.0628245312615641        3.0628245312615641        3.0628245312615641     
   3.0825670024510905        3.0825670024510905        3.0825670024510905        3.0825670024510905     
   3.1024367304144511        3.1024367304144511        3.1024367304144511        3.1024367304144511     
   3.1224345354282135        3.1224345354282135        3.1224345354282135        3.1224345354282135     
